dataset_id,object_id,analysis_family,condition,feature_name,value,unit,quality_status,model_eligible,notes
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=10MeV,log_buildup_growth_per_MFP,0.07902707014603638,per_MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=10MeV,monotone_step_fraction,1.0,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=10MeV,terminal_buildup_factor,12.79,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=20MeV,area_under_buildup_curve_MFP,153.50375,MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=20MeV,curvature_rms_per_MFP2,0.011099657028908541,per_MFP2,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=20MeV,log_buildup_growth_per_MFP,0.07292715075546817,per_MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=20MeV,monotone_step_fraction,1.0,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=20MeV,terminal_buildup_factor,9.11,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=30MeV,area_under_buildup_curve_MFP,198.34625,MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=30MeV,curvature_rms_per_MFP2,0.03278104746109127,per_MFP2,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=30MeV,log_buildup_growth_per_MFP,0.08511558372775961,per_MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=30MeV,monotone_step_fraction,1.0,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=30MeV,terminal_buildup_factor,14.81,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=40MeV,area_under_buildup_curve_MFP,223.70875,MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=40MeV,curvature_rms_per_MFP2,0.03236982039172932,per_MFP2,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=40MeV,log_buildup_growth_per_MFP,0.09037273786486087,per_MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=40MeV,monotone_step_fraction,1.0,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=40MeV,terminal_buildup_factor,17.58,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=50MeV,area_under_buildup_curve_MFP,324.625,MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=50MeV,curvature_rms_per_MFP2,0.044049729846940666,per_MFP2,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=50MeV,log_buildup_growth_per_MFP,0.10751916735775126,per_MFP,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=50MeV,monotone_step_fraction,1.0,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
P003,P003.TRAJ_BUILD,buildup_shape,photon_energy=50MeV,terminal_buildup_factor,27.46,,valid_short_curve,False,Lower-order descriptors are used because the 15-point trajectories do not meet the support requirements of the higher-order estimators.
